Name,Noise_Level,Scale,Filter,Denoised_PSNR,Denoised_SSIM,Denoised_MSE,Denoised_Entropy_Diff,Denoised_Noise_Variance,Denoised_Sharpness,Denoised_Spatial_Freq,Denoised_Dynamic_Range,PSNR_Improvement,SSIM_Improvement,MSE_Reduction
denoised_BSDS300_10_46076.jpg,scale_0.5,0.5,gaussian_k5,29.456597690325765,0.8415799863621072,73.69204214998608,0.0721944274082782,71.51061410838432,39.283864054550804,7.449656309228026,222,-4.08980390976506,0.020935457361085152,-44.95512334764672
denoised_BSDS300_11_66039.jpg,scale_0.5,0.5,gaussian_k5,26.293579524516815,0.7681609905648505,152.65899832254973,0.12768535072524134,148.78488236955772,50.99545204566788,8.364978829467447,230,-9.793012122675734,-0.17148145149482186,-136.64789735817774
denoised_BSDS300_12_249087.jpg,scale_0.5,0.5,gaussian_k5,26.716902893112938,0.8466395025070296,138.48096191086844,0.03699535245258545,135.57311317942583,93.28738321283696,12.296211303464444,226,-6.684444123494167,-0.09731046554071698,-108.76801963717851
denoised_BSDS300_13_20008.jpg,scale_0.5,0.5,gaussian_k5,29.019087230176538,0.8645098786440262,81.5026327549692,0.08796296809460191,80.0910484994619,53.48635639210363,7.869196467717012,187,-4.715149826481195,0.043773523837744244,-53.98211151482179
denoised_BSDS300_14_42044.jpg,scale_0.5,0.5,gaussian_k5,27.872495149901408,0.896779567251766,106.12821160484712,0.10524813042844983,103.56314384713419,61.307880007992885,9.170801787843072,225,-10.473184572404808,-0.05732976372127241,-96.61094163897903
denoised_BSDS300_15_108070.jpg,scale_0.5,0.5,gaussian_k5,23.643015055853095,0.7578747984981196,281.04693622450634,0.14999790188335105,276.2193018112643,125.87755799586115,11.79027652084612,227,-12.147191599538306,-0.20942378463307465,-263.905007091923
denoised_BSDS300_16_87065.jpg,scale_0.5,0.5,gaussian_k5,24.499904329925023,0.8458742850848661,230.72248884398417,0.15118893374389586,225.90984162146117,170.55573457083617,16.31213680135203,215,-8.892199990846116,-0.12269621486471916,-200.94624387147752
denoised_BSDS300_17_143090.jpg,scale_0.5,0.5,gaussian_k5,32.731167569734005,0.917576984839676,34.67077933433074,0.02905145827234268,33.17044351055874,24.005493685969096,5.816161210533411,223,-2.6195632393739174,0.07430431786900016,-15.703402180037696
denoised_BSDS300_18_117054.jpg,scale_0.5,0.5,gaussian_k5,24.170084656325223,0.7978182525427882,248.92693700170335,0.05930164087190981,244.7262969198328,125.17652796337605,12.46271609776365,241,-9.030642247133088,-0.0767930265491017,-217.8092240335231
denoised_BSDS300_19_189080.jpg,scale_0.5,0.5,gaussian_k5,32.9105649774542,0.9018935173793116,33.26778323974585,0.04312997368703542,31.725268178988905,29.489593744377455,7.950629930565408,242,-0.5879021014295489,0.08896629792226118,-4.211928679218396
denoised_BSDS300_1_26031.jpg,scale_0.5,0.5,gaussian_k5,18.908094584567742,0.7245872146649784,836.1244098159985,0.34620855988837906,818.6889808325404,339.2798615781408,19.45325675012604,250,-16.29316018438564,-0.25014640663391263,-816.4928465489213
denoised_BSDS300_20_42049.jpg,scale_0.5,0.5,gaussian_k5,29.19790426846399,0.9126050864430681,78.214979177596,0.03128276625895943,76.09924415434415,64.26455758998361,10.691107175095905,203,-3.103515331346042,0.21564685928745864,-39.937934339803505
denoised_BSDS300_2_97033.jpg,scale_0.5,0.5,gaussian_k5,24.977490928596637,0.8041849411294405,206.69561725636493,0.07465256888675587,201.04275306915994,117.3693616661583,13.486666544233161,244,-8.707696348039391,-0.11357239996178259,-178.86251384382226
denoised_BSDS300_3_15088.jpg,scale_0.5,0.5,gaussian_k5,26.634353324680223,0.807096295388485,141.1383475495625,0.26967444097671045,138.62993134214057,84.66129237740662,9.799650541346269,187,-6.199258328084415,-0.03767977777896048,-107.27583370574024
denoised_BSDS300_4_176039.jpg,scale_0.5,0.5,gaussian_k5,28.30338566191154,0.8907598710340855,96.10407316014792,0.030590852022940318,94.28853242381084,64.88708840481513,9.653535166028647,223,-5.637896740007228,0.02339100852856102,-69.86478066851897
denoised_BSDS300_5_385039.jpg,scale_0.5,0.5,gaussian_k5,24.11009224588571,0.7751765525933869,252.38941457633047,0.15961057170350568,248.44311875866143,138.3747781447209,13.713956035958619,237,-10.476517360497418,-0.15762096656738656,-229.773226857339
denoised_BSDS300_6_188005.jpg,scale_0.5,0.5,gaussian_k5,30.393218266584157,0.8468614656041316,59.3961826672107,0.05905479387717083,57.71609148145061,34.069491377914204,6.918244989086739,232,-4.552711648964355,-0.04740667139387067,-38.5758641459576
denoised_BSDS300_7_25098.jpg,scale_0.5,0.5,gaussian_k5,27.869502345102887,0.8748953278889572,106.20137175277362,0.04959266475268187,103.14190288041496,83.2513830782225,12.12241559282432,245,-6.4820864502466975,-0.057471342553020555,-82.32757559860363
denoised_BSDS300_8_101087.jpg,scale_0.5,0.5,gaussian_k5,27.822505219799417,0.8614993120181869,107.3568694503274,0.4509391601030561,100.8703647117417,54.23345178091428,8.72869375165875,250,-5.5428727503243,0.018502328690439995,-77.39681737812579
denoised_BSDS300_9_187003.jpg,scale_0.5,0.5,gaussian_k5,25.539358416264868,0.8284870299031318,181.6119908549815,0.05134435224193368,178.23298585648834,109.43539546927617,12.57205046552854,231,-8.967333511302677,-0.09788335143591287,-158.57577347296973
denoised_Pistachio_Image_Dataset_10_siirt 380.jpg,scale_0.5,0.5,gaussian_k5,33.98353090007677,0.9726385813938294,25.98527222222222,0.017310714359028978,25.712492341944447,19.773588888888888,6.135385474839766,242,-3.684777862892787,0.04380989061189555,-14.861566666666665
denoised_Pistachio_Image_Dataset_11_kirmizi 993.jpg,scale_0.5,0.5,gaussian_k5,35.65230202950312,0.9803957690353288,17.694983333333333,0.007585895036315016,17.507224814321,15.185294444444445,5.638540957473312,249,-2.6692952223666353,0.04597689633509672,-8.124791666666667
denoised_Pistachio_Image_Dataset_12_kirmizi 843.jpg,scale_0.5,0.5,gaussian_k5,36.87234625125905,0.9835291806150989,13.361208333333334,0.010656203969025224,13.224022462029323,11.033266666666666,4.96441650895109,239,-2.4593675397042816,0.03632531165228259,-5.7770222222222225
