Name,Noise_Level,Scale,Noisy_PSNR,Noisy_SSIM,Noisy_MSE,Noisy_Entropy_Diff,Noisy_Noise_Variance,Noisy_Sharpness,Noisy_Spatial_Freq,Noisy_Dynamic_Range
noisy_BSDS300_10_46076_bw.jpg,scale_0.5,0.5,33.48873547313015,0.8191893482268773,29.121035485521467,0.17716158091943868,29.054245572360717,1486.5654343229564,20.990778415505677,253
noisy_BSDS300_11_66039_bw.jpg,scale_0.5,0.5,36.073111869962126,0.9377996648697726,16.06087395807022,0.1295929115582899,15.997036740628,2604.8244203940108,27.209439906360497,255
noisy_BSDS300_12_249087_bw.jpg,scale_0.5,0.5,33.406795552535044,0.9435992011850204,29.67568862895966,0.015564503738195512,29.533936264352217,2041.5960635965882,27.650560855233607,238
noisy_BSDS300_13_20008_bw.jpg,scale_0.5,0.5,33.87111628595629,0.8242572923775671,26.666666666666668,0.17114960467676532,26.593263120727865,1403.6885065665977,21.43905189834668,221
noisy_BSDS300_14_42044_bw.jpg,scale_0.5,0.5,38.3737047483348,0.9551606829217715,9.456052745772372,0.39159796490076904,9.391891111952363,1470.3989158090824,22.865813980079896,250
noisy_BSDS300_15_108070_bw.jpg,scale_0.5,0.5,35.95160145112433,0.969191026339271,16.516583441817087,0.02633458601480765,16.433207959313876,4139.3562296209675,36.175947341357066,242
noisy_BSDS300_16_87065_bw.jpg,scale_0.5,0.5,33.3778363929089,0.9681563455414872,29.87423008918336,0.0176414257430606,29.78803344030568,3176.6319746420877,35.41916642834249,234
noisy_BSDS300_17_143090_bw.jpg,scale_0.5,0.5,35.10664336704808,0.835905952419209,20.06393093308981,0.01814426157579163,19.999404581912675,771.0237520395827,15.192969038365215,249
noisy_BSDS300_18_117054_bw.jpg,scale_0.5,0.5,33.26409202228387,0.8753823229652729,30.6669904987662,0.02829877314985385,30.576345439305083,3937.363993738396,35.32367540386557,255
noisy_BSDS300_19_189080_bw.jpg,scale_0.5,0.5,33.44281920499451,0.8104419599558782,29.43055420625514,0.13093231457758137,29.33618629452871,893.97234767515,16.979390160452297,255
noisy_BSDS300_1_26031_bw.jpg,scale_0.5,0.5,35.19886125431882,0.9743473223375613,19.64238573584368,0.19543010810932948,19.116560920547833,10685.318669835659,59.45044660521864,255
noisy_BSDS300_20_42049_bw.jpg,scale_0.5,0.5,32.399621021775786,0.7006722042551071,37.42124727171456,0.33253350940408133,37.37302441905682,1515.9534720476504,23.047605468806065,242
noisy_BSDS300_2_97033_bw.jpg,scale_0.5,0.5,33.67639903764643,0.9171213835991006,27.889482581071366,0.09584161274414438,27.430763059114692,2910.6539626318695,32.14412949398865,255
noisy_BSDS300_3_15088_bw.jpg,scale_0.5,0.5,32.9554696765833,0.8475547714559026,32.92557690688532,0.08766379428976556,32.86033456409175,1977.7057127647802,26.681038342310902,250
