SSIM,PSNR,MSE,Noise_Variance,Noise_Std,Entropy,Sharpness,Image_Name,Original_Image
0.17186709793998076,10.27058011167572,6109.734660661139,5784.947592050343,76.05884295760976,7.466669678480258,2421.596351175098,4.jpg,4.jpg
0.04902546745950388,5.076602092544751,20203.199464551446,10157.272331074279,100.78329390863487,7.483636675913569,7085.207458089362,5.jpg,5.jpg
0.19164222379817744,7.512125212613619,11531.023032259778,10882.892575351625,104.32110321191789,7.4549775011794175,6311.530645799857,2.jpg,2.jpg
0.08491291551662498,8.718132941254847,8735.083618994473,8734.342728157497,93.45770555795545,7.878403779382624,7962.613056584429,3.jpg,3.jpg
0.1204718275624266,9.456929937530163,7368.640472204507,5663.80277084275,75.25824055107022,7.7725493004492545,2818.7694677426784,1.jpg,1.jpg
0.10761841139525534,8.067731173747001,10146.289354804421,8314.63041325543,91.18459526288106,7.53884581439511,7128.24323644642,4.jpg,4.jpg
0.14253637254436524,9.617230484651868,7101.61807769983,6426.86112818254,80.16770626744001,7.2876553824388965,2837.2014564087563,5.jpg,5.jpg
0.10620814536485962,6.852124908400703,13423.56499787415,8281.822915375858,91.00452140072964,7.863402937288478,5183.946999849751,2.jpg,2.jpg
0.1406819498887815,7.65917300484222,11147.129856239371,10004.243151760942,100.02121350873995,7.336353904551097,2408.2102178504497,3.jpg,3.jpg
0.15902917388051294,10.493575666909589,5803.938396843112,4628.181733051527,68.03074108850738,7.379521639290666,6979.809492527868,1.jpg,1.jpg
