SSIM,PSNR,MSE,Noise_Variance,Noise_Std,Entropy,Sharpness,Image_Name,Original_Image
0.20797126709421612,9.37679849355203,7505.860896311649,7476.507446748711,86.46679967911794,7.510207532567178,2615.231348900833,4.jpg,4.jpg
0.1718976938329709,7.543420346286353,11448.229478900936,8045.271112169673,89.69543529171187,7.693962462885615,2302.4684303534727,5.jpg,5.jpg
0.25175908464852287,7.933417653232,10464.984647374575,7482.659321462712,86.50236598765788,7.310001678209607,1676.8453859597732,2.jpg,2.jpg
0.198878572899351,6.420172409407673,14827.335685055272,14812.912462704517,121.70830893042807,7.503194671228112,1689.7470465913902,3.jpg,3.jpg
0.23563660935053163,10.406996935686955,5920.803764083758,5359.21030569401,73.2066274711109,7.435943488457658,1060.8827582962658,1.jpg,1.jpg
0.24688385580011524,8.941144551711982,8297.856226084185,8044.09789581207,89.68889505291092,7.632720248103153,567.7431498455634,4.jpg,4.jpg
0.1261681750186775,6.84432318085174,13447.700952646685,8139.012038850528,90.21647321221623,7.703918009338192,3633.3736646680823,5.jpg,5.jpg
0.2741242152537929,9.00081316966298,8184.6298628826535,7625.502543821931,87.32412349300697,7.203311136625973,1715.031817129978,2.jpg,2.jpg
0.14748755589493365,7.156483773054676,12515.032552083334,11164.151673947134,105.66054927903382,7.672840154728723,2220.2255050165863,3.jpg,3.jpg
0.2197741749688394,10.728191373677005,5498.715162627551,5460.898316912386,73.89789115335014,7.590902104810661,1041.2910861675066,1.jpg,1.jpg
