SSIM,PSNR,MSE,Noise_Variance,Noise_Std,Entropy,Sharpness,Image_Name,Original_Image
0.1275146110564489,7.87410649162619,10608.884267378826,10416.400902466978,102.06077063429895,7.588645675723084,4801.374012382265,4.jpg,4.jpg
0.11930510038038984,6.78299771276412,13638.93908110119,7428.211646178214,86.18707354457636,7.374515547062518,2446.0222447338524,5.jpg,5.jpg
0.08848828224126386,3.9284850234293223,26316.725984534438,9814.935099186363,99.0703542902031,7.345881902742864,524.0866077682069,2.jpg,2.jpg
0.09665530159024865,6.02224635425441,16250.088309151786,13776.665494846133,117.37404097519234,7.839831826123907,2863.392846053067,3.jpg,3.jpg
0.08352700109771434,6.216469463044758,15539.370250053145,5600.84144539109,74.83876966780714,6.648723163125552,2187.952391001643,1.jpg,1.jpg
0.15518706828347667,8.103783517332657,10062.410003454506,8530.767288102043,92.36215289880397,7.145619696464427,1412.5278572354998,4.jpg,4.jpg
0.08423316734913465,6.722420242703665,13830.51450892857,8685.728970539962,93.19725838531926,7.764356629370975,4520.0467255607045,5.jpg,5.jpg
0.032099628444405434,3.313871119478345,30317.490413743624,12600.673962241159,112.25272362950112,7.157274402656009,6802.834963850953,2.jpg,2.jpg
0.1363510281553354,6.153346340342303,15766.878713594813,11036.574890376762,105.05510406627924,7.535045766783788,1654.4722407975328,3.jpg,3.jpg
0.13812485500317534,8.794971745317266,8581.894796981293,6309.838151601029,79.43448968553288,7.753153344027873,3231.7914335146784,1.jpg,1.jpg
