SSIM,PSNR,MSE,Noise_Variance,Noise_Std,Entropy,Sharpness,Image_Name,Original_Image
0.09128235372687672,9.459249913947975,7364.705237563776,7255.7937838146445,85.18094730521987,7.678811708694716,4053.62949630947,4.jpg,4.jpg
0.1381519945667238,6.221192705865885,15522.479332748724,6548.978849914879,80.92576134899738,7.547852084522539,2724.8907427424338,5.jpg,5.jpg
0.07542623133787116,4.892198971940869,21079.507686277637,11838.6299507278,108.80546838614225,7.828790376583703,6619.763323359666,2.jpg,2.jpg
0.10442263313998723,7.6054027991135715,11286.000910129676,11243.2437437651,106.03416309739565,7.759396362248199,3488.4586486037892,3.jpg,3.jpg
0.04866370910038449,7.604289496370433,11288.894418314201,7362.953057809807,85.80765151086358,7.707143636275445,8460.039929797877,1.jpg,1.jpg
0.08060815201293557,9.28471765119134,7666.702228156888,7068.907069891361,84.07679269507942,7.773072368255402,5410.798809103944,4.jpg,4.jpg
0.050845700658045605,6.250326354140325,15418.698826796344,10181.193810104503,100.90190191519932,7.907199431411536,6277.783040683005,5.jpg,5.jpg
0.05252360634026142,4.115864382317214,25205.419078178147,9352.003116752201,96.70575534450988,7.530441730243691,9231.391449684803,2.jpg,2.jpg
0.04625387487716924,7.331477975906776,12020.777629411139,11724.335515320703,108.27897078990317,7.9488247275289075,14238.038231545812,3.jpg,3.jpg
0.07932817591982098,8.202872496154217,9835.424552242772,4387.793512964212,66.24042204699644,7.485315277360293,5744.7559844195375,1.jpg,1.jpg
