SSIM,PSNR,MSE,Noise_Variance,Noise_Std,Entropy,Sharpness,Image_Name,Original_Image
0.1848591491609649,9.479413042523078,7330.592135682398,7239.397933883301,85.08465157643475,7.657332978339181,2788.6323272549375,4.jpg,4.jpg
0.20641266230439265,6.689035587381803,13937.24075255102,11576.522193337609,107.5942479565595,7.85621301411425,1214.6970449695486,5.jpg,5.jpg
0.03406139255748666,2.531695496159245,36300.34990167942,16890.62987670023,129.9639560674429,4.270116709101963,4245.7987674230935,2.jpg,2.jpg
0.17462393798182396,7.764044707481347,10881.177382281037,10792.470862832768,103.88681756042375,7.395678449091645,2046.8548779326745,3.jpg,3.jpg
0.02812034956312967,5.76690709289757,17234.141388977467,8890.28717282932,94.28831938702334,5.861949518400827,3687.532136075847,1.jpg,1.jpg
0.1783200537673083,8.006784735773309,10289.6804381909,9149.926815770646,95.65524980768514,7.5686321661316045,4873.270813922493,4.jpg,4.jpg
0.10589790289378882,5.902644919266323,16703.822597789116,10885.749554421152,104.33479551147427,7.879406116467741,2305.3389828037293,5.jpg,5.jpg
0.4859300891888343,8.819760448876986,8533.050502232143,8372.6215406908,91.50203025447468,6.126521306148681,904.8933081124435,2.jpg,2.jpg
0.14926795554371167,6.965527634731531,13077.586382599915,9080.674479706811,95.29257305638677,7.610412926251742,1524.6300020575375,3.jpg,3.jpg
0.1060802451046721,7.7627459280514275,10884.431939572703,7775.118227496341,88.17663084681985,7.804204597111884,2763.7493773892943,1.jpg,1.jpg
