image_name,noise_type,noise_level,noise_param_name,noise_param_value,denoise_method,ssim_noisy,psnr_noisy,ssim_denoised,psnr_denoised,ssim_improvement,psnr_improvement,entropy_orig,entropy_noisy,entropy_denoised,noise_var_noisy,noise_std_noisy,noise_var_denoised,noise_std_denoised,pixel_abs_error,pixel_mse,improved_fraction,pixel_corr,max_pixel_error,p99_pixel_error
Pokemon_20_starmie,gaussian,little_noisy,sigma,0.01,frequency_domain,0.8691859852927487,42.47336474876236,0.8699398797658199,33.81214196138985,0.0007538944730711705,-8.661222787372509,1.5566885822997076,3.0335862255971446,3.133073730081526,4.5421231833855964e-05,0.0067395275675566435,0.0004039640899116787,0.020098857925555838,0.009101051103339444,0.00041570553194635447,0.3200925925925926,0.9968517052967141,0.2311830202474604,0.0950279065645904
Pokemon_20_starmie,gaussian,little_noisy,sigma,0.01,anscombe_naive,0.8691859852927487,42.47336474876236,0.903139893304108,45.66306941025729,0.033953908011359335,3.189704661494936,1.5566885822997076,3.0335862255971446,2.50940873259181,4.5421231833855964e-05,0.0067395275675566435,1.7114283290284937e-05,0.004136941296451394,0.004330763807936794,2.7145200823952796e-05,0.3545138888888889,0.9998723436751393,0.039835180380791924,0.01842273106249199
Pokemon_20_starmie,gaussian,little_noisy,sigma,0.01,anscombe_exact,0.8691859852927487,42.47336474876236,0.19297320037570134,11.930693024256087,-0.6762127849170474,-30.54267172450627,1.5566885822997076,3.0335862255971446,1.7039138573583643,4.5421231833855964e-05,0.0067395275675566435,1.711428329028494e-05,0.004136941296451394,0.25316716237879716,0.06411072639022251,0.0,0.9998723436751396,0.287533379616533,0.2650058938769241
Pokemon_20_starmie,gaussian,little_noisy,sigma,0.01,median_clustering,0.8691859852927487,42.47336474876236,0.9260554803978356,24.54885288870892,0.056869495105086876,-17.924511860053435,1.5566885822997076,3.0335862255971446,2.068118328100858,4.5421231833855964e-05,0.0067395275675566435,0.0035084334343542176,0.05923203047637501,0.015207314413695187,0.0035084453103051785,0.3845601851851852,0.9699244129537544,0.9365936834663242,0.2864183477851015
Pokemon_20_starmie,gaussian,little_noisy,sigma,0.01,log_gaussian,0.8691859852927487,42.47336474876236,0.8867184493141625,20.261461071679292,0.01753246402141384,-22.211903677083065,1.5566885822997076,3.0335862255971446,1.8112302639118911,4.5421231833855964e-05,0.0067395275675566435,0.009083733249261691,0.09530862106473732,0.02558849833149845,0.00941572775377361,0.4181944444444444,0.923505385280401,0.9724501188087207,0.5358986144267088
Pokemon_20_starmie,gaussian,noisy,sigma,0.03,frequency_domain,0.47977738820938237,32.949314327612754,0.5045837137581026,31.141248460836298,0.024806325548720254,-1.808065866776456,1.5566885822997076,4.28016246702961,4.384732687304133,0.0004059532959002826,0.02014828270350311,0.0006665108011156436,0.025816870474858946,0.016862268859134014,0.0007689093711116624,0.34673611111111113,0.994883311429586,0.26984238436074537,0.10861192294405628
Pokemon_20_starmie,gaussian,noisy,sigma,0.03,anscombe_naive,0.47977738820938237,32.949314327612754,0.573417234404095,36.39173006994939,0.0936398461947126,3.4424157423366353,1.5566885822997076,4.28016246702961,2.637618239630325,0.0004059532959002826,0.02014828270350311,0.00013997341703349449,0.011831036177507635,0.012704325816296168,0.00022952341288639552,0.3694212962962963,0.9989301132770926,0.10776904138113425,0.05209530788612906
Pokemon_20_starmie,gaussian,noisy,sigma,0.03,anscombe_exact,0.47977738820938237,32.949314327612754,0.19066038052033765,11.70946797974836,-0.2891170076890447,-21.239846347864393,1.5566885822997076,4.28016246702961,2.5737888478868696,0.0004059532959002826,0.02014828270350311,0.00013997341703349449,0.011831036177507635,0.2594630859582327,0.06746106639200274,0.0,0.9989301132770926,0.35776904138113425,0.29356780101434343
Pokemon_20_starmie,gaussian,noisy,sigma,0.03,median_clustering,0.47977738820938237,32.949314327612754,0.8378054378430647,24.49007747906135,0.35802804963368234,-8.459236848551406,1.5566885822997076,4.28016246702961,3.025922600762571,0.0004059532959002826,0.02014828270350311,0.0035524288422620317,0.059602255345431614,0.017929167876627947,0.003556249740870465,0.3888888888888889,0.9695721217552605,0.9256672339370638,0.2986864046672152
Pokemon_20_starmie,gaussian,noisy,sigma,0.03,log_gaussian,0.47977738820938237,32.949314327612754,0.8793921567442111,20.592721443480645,0.39961476853482875,-12.356592884132109,1.5566885822997076,4.28016246702961,1.9770990483147406,0.0004059532959002826,0.02014828270350311,0.008450150540700896,0.09192470038406922,0.025465495418805786,0.008724245048815568,0.4294675925925926,0.929598919172153,0.9760128358597149,0.5096411187046624
Pokemon_20_starmie,gaussian,very_noisy,sigma,0.06,frequency_domain,0.28155826634222425,26.936193843317803,0.2995771254582555,27.419383813936,0.01801885911603124,0.48318997061819857,1.5566885822997076,5.131409611936844,5.191434442213262,0.001621600229524773,0.0402690976994118,0.0014061016771798403,0.03749802231024778,0.029164937746578884,0.0018115971075602442,0.36789351851851854,0.9890686747094743,0.33800560071622665,0.13756332698832163
Pokemon_20_starmie,gaussian,very_noisy,sigma,0.06,anscombe_naive,0.28155826634222425,26.936193843317803,0.3588878897303068,30.774705758178435,0.07732962338808252,3.838511914860632,1.5566885822997076,5.131409611936844,3.247158826653879,0.001621600229524773,0.0402690976994118,0.0004955879358364907,0.022261804415556495,0.024637577723351678,0.0008366222764031186,0.386712962962963,0.9963163413692058,0.2533549552746105,0.09687163049159195
Pokemon_20_starmie,gaussian,very_noisy,sigma,0.06,anscombe_exact,0.28155826634222425,26.936193843317803,0.18603889679132454,11.392418007139193,-0.09551936955089971,-15.54377583617861,1.5566885822997076,5.131409611936844,3.3517236565730415,0.001621600229524773,0.0402690976994118,0.0004955879358364907,0.022261804415556495,0.2684672704341867,0.07257017983249475,0.0013657407407407407,0.9963163413692059,0.4539490841237427,0.33179363074594925
Pokemon_20_starmie,gaussian,very_noisy,sigma,0.06,median_clustering,0.28155826634222425,26.936193843317803,0.6664992396304631,24.1950516401204,0.38494097328823884,-2.741142203197402,1.5566885822997076,5.131409611936844,3.9742803873697437,0.001621600229524773,0.0402690976994118,0.0037793723146359137,0.061476599732222616,0.022343862878261178,0.003806228317491549,0.4061342592592593,0.9677041512506046,0.9192745545577656,0.3021698662404929
Pokemon_20_starmie,gaussian,very_noisy,sigma,0.06,log_gaussian,0.28155826634222425,26.936193843317803,0.8432709410085703,20.775658308136858,0.561712674666346,-6.160535535180944,1.5566885822997076,5.131409611936844,2.5841905577745967,0.001621600229524773,0.0402690976994118,0.008134990303588609,0.09019418109605858,0.026419222120397618,0.008364387978745214,0.4484722222222222,0.9331907017447183,0.9238283769059783,0.48794186018793584
Pokemon_20_starmie,gaussian,extremely_noisy,sigma,0.12,frequency_domain,0.20830767552005,20.985085697047374,0.21684112323348,22.758715287138305,0.008533447713430009,1.7736295900909305,1.5566885822997076,5.916574182238662,5.922803156132458,0.006366835134004038,0.0797924503571863,0.0036900192301342464,0.06074552847851639,0.05347867528459422,0.00529820150026165,0.38083333333333336,0.9698369017981804,0.4488583480524301,0.21343891009759375
Pokemon_20_starmie,gaussian,extremely_noisy,sigma,0.12,anscombe_naive,0.20830767552005,20.985085697047374,0.2467451559111534,25.27461264283174,0.038437480391103396,4.289526945784367,1.5566885822997076,5.916574182238662,4.080290343401623,0.006366835134004038,0.0797924503571863,0.0016897782975237626,0.041106913013795654,0.047362851855047135,0.0029685114999770954,0.3966898148148148,0.98806645962296,0.46590495732408266,0.17493904080081257
Pokemon_20_starmie,gaussian,extremely_noisy,sigma,0.12,anscombe_exact,0.20830767552005,20.985085697047374,0.17058222319417848,10.79103769029393,-0.03772545232587152,-10.194048006753444,1.5566885822997076,5.916574182238662,4.223733314391626,0.006366835134004038,0.0797924503571863,0.0016897782975237626,0.041106913013795654,0.28583455069546687,0.08334820111174981,0.01752314814814815,0.9880664596229596,0.6487077742798982,0.3937206672913683
