image_name,noise_type,noise_level,noise_param_name,noise_param_value,denoise_method,ssim_noisy,psnr_noisy,ssim_denoised,psnr_denoised,ssim_improvement,psnr_improvement,entropy_orig,entropy_noisy,entropy_denoised,noise_var_noisy,noise_std_noisy,noise_var_denoised,noise_std_denoised,pixel_abs_error,pixel_mse,improved_fraction,pixel_corr,max_pixel_error,p99_pixel_error
BSDS300_12_249087,gaussian,little_noisy,sigma,0.01,frequency_domain,0.984603155059865,40.06932834347158,0.9787355049364228,35.89135041302506,-0.005867650123442147,-4.177977930446524,7.894721553383542,7.896350462536417,7.9005877375144555,9.839882960883855e-05,0.00991961842052599,0.0002575345186383488,0.016047882060831232,0.011093561609988348,0.00025755201896991156,0.45361752838388353,0.9975690342874036,0.1616828389650672,0.05642500671635064
BSDS300_12_249087,gaussian,little_noisy,sigma,0.01,anscombe_naive,0.984603155059865,40.06932834347158,0.9735379255614235,38.848535448908706,-0.011065229498441465,-1.2207928945628765,7.894721553383542,7.896350462536417,7.914003515439713,9.839882960883855e-05,0.00991961842052599,0.00013028302973069756,0.011414159177560893,0.008890836130391842,0.00013036063134336752,0.4470912321379611,0.9987188622122676,0.11386696450676559,0.03169856660807125
BSDS300_12_249087,gaussian,little_noisy,sigma,0.01,anscombe_exact,0.984603155059865,40.06932834347158,0.8772917413597501,12.041820022425032,-0.10731141370011488,-28.02750832104655,7.894721553383542,7.896350462536417,6.903536731749078,9.839882960883855e-05,0.00991961842052599,0.00013028302973069756,0.011414159177560893,0.2497214293398974,0.06249107530129209,0.0,0.998718862212268,0.3638669645067656,0.27743866821732655
BSDS300_12_249087,gaussian,little_noisy,sigma,0.01,median_clustering,0.984603155059865,40.06932834347158,0.8279894313340476,27.04787276942325,-0.1566137237258174,-13.021455574048332,7.894721553383542,7.896350462536417,7.907477637111119,9.839882960883855e-05,0.00991961842052599,0.0019713765428405377,0.044400186292858475,0.026805975202426523,0.0019733890909444185,0.21566786052767362,0.9804436880044014,0.580565647737555,0.17058733779214735
BSDS300_12_249087,gaussian,little_noisy,sigma,0.01,log_gaussian,0.984603155059865,40.06932834347158,0.8557256863396061,27.074835864334958,-0.12887746872025885,-12.994492479136625,7.894721553383542,7.896350462536417,7.901887756700614,9.839882960883855e-05,0.00991961842052599,0.0019363832315635935,0.04400435468863955,0.028854269291471054,0.0019611752940158337,0.23745096642292904,0.9814570872870124,0.43979083828089105,0.16437638912751465
BSDS300_12_249087,gaussian,noisy,sigma,0.03,frequency_domain,0.8889935488425399,30.563300219614568,0.9340613423156615,32.297461754526,0.04506779347312162,1.7341615349114292,7.894721553383542,7.841614712551156,7.868779901045233,0.0008780953854301704,0.029632674287518673,0.000588928494445975,0.024267848986796813,0.01856262626123416,0.0005891879071618261,0.6416409220147538,0.9942837521760884,0.19427868260303238,0.07150187586608453
BSDS300_12_249087,gaussian,noisy,sigma,0.03,anscombe_naive,0.8889935488425399,30.563300219614568,0.8918459996166058,31.573737725886083,0.002852450774065929,1.010437506271515,7.894721553383542,7.841614712551156,7.912348525564484,0.0008780953854301704,0.029632674287518673,0.0006946698725709079,0.026356590685650296,0.020337379314976953,0.0006960272251689034,0.5570883608266786,0.9931757328867623,0.21633770085498627,0.07475229140186375
BSDS300_12_249087,gaussian,noisy,sigma,0.03,anscombe_exact,0.8889935488425399,30.563300219614568,0.8047478905255968,12.033320202114886,-0.08424565831694308,-18.529980017499682,7.894721553383542,7.841614712551156,6.904151590756369,0.0008780953854301704,0.029632674287518673,0.000694669872570908,0.026356590685650296,0.248834945238199,0.0626134998442684,2.1588806635535606e-06,0.9931757328867622,0.46633770085498627,0.313140663303569
BSDS300_12_249087,gaussian,noisy,sigma,0.03,median_clustering,0.8889935488425399,30.563300219614568,0.8076808637144456,26.72695783409157,-0.08131268512809431,-3.836342385522997,7.894721553383542,7.841614712551156,7.894450870562103,0.0008780953854301704,0.029632674287518673,0.002123087226682164,0.04607697067605643,0.029919147225431285,0.0021247322830575525,0.436989829513194,0.978952530653931,0.5855658637090339,0.1707059628349807
BSDS300_12_249087,gaussian,noisy,sigma,0.03,log_gaussian,0.8889935488425399,30.563300219614568,0.8460706124700966,26.878735207275135,-0.042922936372443266,-3.6845650123394336,7.894721553383542,7.841614712551156,7.881144369761646,0.0008780953854301704,0.029632674287518673,0.002012324479245733,0.04485893979181556,0.030124816985984522,0.0020517596243178372,0.4838461754349605,0.9806801581924836,0.44923401186733924,0.1667153632642015
BSDS300_12_249087,gaussian,very_noisy,sigma,0.06,frequency_domain,0.7073539040897775,24.56819161372215,0.8412955053330271,28.383588715969957,0.1339416012432496,3.8153971022478075,7.894721553383542,7.80623800646684,7.82181448870049,0.003491245126528211,0.05908675931651872,0.0014493000479226478,0.03806967359884568,0.02993649512864619,0.001450912186357587,0.7131149841430215,0.985670870331549,0.25185970812258174,0.10322632899879738
BSDS300_12_249087,gaussian,very_noisy,sigma,0.06,anscombe_naive,0.7073539040897775,24.56819161372215,0.7617324845949401,27.27512267398627,0.054378580505162644,2.7069310602641217,7.894721553383542,7.80623800646684,7.839328189442631,0.003491245126528211,0.05908675931651872,0.0018647261992275868,0.04318247560327669,0.032954971948212605,0.0018727841822427532,0.6194476287934232,0.9817261542203841,0.3474269728623163,0.12733982317423762
