SSIM,PSNR,MSE,Noise_Variance,Noise_Std,Entropy,Sharpness,Image_Name,Original_Image
0.1956051990821619,9.870138325714953,6699.872349330357,6483.2360278995075,80.5185446210965,7.384096265906377,1159.3114608500907,4.jpg,4.jpg
0.17255504663709137,7.540772056461846,11455.212638180272,8440.533857462888,91.87237809844092,7.600679848621896,2664.96874806167,5.jpg,5.jpg
0.03664637982605362,3.18350205217425,31241.376136001276,12178.806959235237,110.35763208421625,7.0030423597317935,6257.512975383729,2.jpg,2.jpg
0.12800600446759317,4.944895481272804,20825.278247236394,9615.827331034376,98.06032495884548,6.502573296663742,476.2092642726525,3.jpg,3.jpg
0.3356160995280694,12.14979159544395,3963.7038756909014,3845.3482154253666,62.01087175185789,6.770810984737487,1696.263034119898,1.jpg,1.jpg
0.3395073292910204,6.3453724354496615,15084.923681972788,7603.799941670598,87.19977030744174,6.164078987876388,366.7208756232748,4.jpg,4.jpg
0.06343171394925665,5.0477567345363035,20337.833492772108,7006.378359703746,83.7041119641308,7.328058679513913,3300.966233041772,5.jpg,5.jpg
0.35743198170843077,8.397291900296796,9404.83478821216,7744.592256454798,88.00336502915555,7.341695758725201,326.9061089114118,2.jpg,2.jpg
0.11826546776282737,5.434027896105994,18607.051996970662,10607.22623805809,102.99138914520034,7.103997969432635,6349.574937544778,3.jpg,3.jpg
0.06509073721135751,7.798709146860555,10794.671888286564,4025.4516626072314,63.44644720240237,7.189912747482716,3611.1144093545663,1.jpg,1.jpg
