Name,PSNR,SSIM,MSE,Entropy_Diff,Noise_Variance,Sharpness,Spatial_Freq,Dynamic_Range
Noisy_BSDS300_3_15088_bw.jpg,20.07684736821462,0.4554741148934363,638.8451823498552,0.18022533360286896,379.86726501444235,52.72579830317417,8.884008882466556,194
Noisy_BSDS300_9_187003.jpg,19.283743069609113,0.595104416548322,766.8422872908855,0.2004844462810249,511.7343527624959,46.66270219086841,9.389351096057528,213
Noisy_BSDS300_19_189080.jpg,18.410176078249535,0.5945982302903579,937.6974890059003,0.030038122780284837,443.50219476381733,37.63806250346741,8.115880693093558,222
Noisy_Sports_10_109_bw.jpg,17.09816119068955,0.43177170694877015,1268.4233896683672,0.2728797676269661,883.2671195796411,50.12230083675297,9.462830620740421,221
Noisy_Sports_7_036.jpg,17.129631431621302,0.4926377855601617,1259.2652463329082,0.11269864250381989,616.3624188134393,76.74224000610646,11.962621792372333,208
Noisy_Pokemon_18_gothorita_bw.png,14.939641907031806,0.7528904589061172,2085.0485416666666,0.06900609739472907,1901.9218649257332,38.681111111111115,6.633830196894739,175
Noisy_Pokemon_15_honedge.png,14.676744297704147,0.7567982185483023,2215.164236111111,0.4062041966203549,1977.5313061294369,48.45263888888889,7.783061763866972,158
Noisy_BSDS300_4_176039.jpg,19.439515246791505,0.6132606588624748,739.8247161611648,0.2541602614441878,394.3768904984797,39.375675974182336,8.036147249072817,208
Noisy_Pistachio_Image_Dataset_14_kirmizi 567_bw.jpg,22.46621170859482,0.8833278131823802,368.5184111111111,0.16453361363697683,317.7061462370062,17.8963,5.6235651728418485,223
Noisy_Pokemon_17_meloetta-aria_bw.png,16.13919123071146,0.8489510091137359,1581.8352083333334,0.2656966677715419,1477.8391203655476,30.50958333333333,6.079434497510753,182
Noisy_Pokemon_14_lotad_bw.png,18.297734166088723,0.8841498125931454,962.2921527777778,0.08696957939408811,903.058819786844,29.15388888888889,6.245379244270271,166
Noisy_Sports_3_119.jpg,19.206974840453064,0.5385503366414074,780.517916932398,0.23661153411157443,614.4714562103482,37.61063728785326,8.472503288845648,218
Noisy_Pistachio_Image_Dataset_11_kirmizi 993.jpg,21.759905225458972,0.8677208966151558,433.60056388888887,0.1346514901141007,366.3426593638194,19.17183888888889,5.886193441704613,219
Noisy_Pokemon_13_aromatisse.png,13.79201544878056,0.7220714896867025,2715.6813888888887,0.07760887521476612,2271.6838123263888,71.33319444444444,9.358671588081155,172
Noisy_Sports_10_109.jpg,16.70410002403988,0.41742486446515603,1388.8980189732142,0.18979148525955836,861.4398228022915,51.78732275019481,9.708301657665627,219
Noisy_Sports_11_056_bw.jpg,18.273479399079243,0.4841237232900979,967.6814612563776,0.1729504579116128,541.22389636145,56.92758352167653,10.356628281414034,211
Noisy_Pistachio_Image_Dataset_10_siirt 380.jpg,21.291194132377655,0.8440167707758476,483.0153666666667,0.18322713647362754,396.3289219135802,21.167605555555557,6.153985818799514,222
Noisy_BSDS300_6_188005_bw.jpg,23.782387141575644,0.594001072254761,272.1708732456396,0.13285851436354612,177.0397513689016,26.932181838409928,6.635175581775743,211
Noisy_Pistachio_Image_Dataset_9_kirmizi 141.jpg,21.087911379893853,0.8674555354710372,506.1616333333333,0.12684843396019785,423.49393659061724,19.213644444444444,5.731366216615317,223
Noisy_Pistachio_Image_Dataset_2_siirt (7)_bw.jpg,22.37267983491096,0.8391904231025251,376.54109166666666,0.21390951483211396,309.9536329870296,20.8832,6.092110628405955,218
Noisy_Pistachio_Image_Dataset_5_kirmizi 513.jpg,21.846220741340538,0.8634916583922867,425.06787777777777,0.1998704200349275,353.2565653980247,17.970677777777777,5.622563653417174,224
Noisy_Pokemon_1_nidoqueen.png,13.749870524657569,0.7210199083300055,2742.163263888889,0.07230985308198745,2286.0649513454855,96.66444444444444,11.108013106855465,169
Noisy_Sports_12_067.jpg,18.21527295157392,0.54015746197404,980.7381417410714,0.09027963188711396,520.859792925824,47.12961782648483,9.281795389720157,198
Noisy_Pokemon_3_arceus.png,10.2213386199449,0.5841422467109413,6179.402708333333,0.14312701495507119,4822.375720365547,153.04722222222222,13.24036037489701,194
Noisy_Pokemon_7_nidoran-f.png,16.845283027360253,0.8869546745088946,1344.4729166666666,0.07685517298017075,1268.7635820987655,36.20291666666667,6.582933541028821,181
Noisy_BSDS300_5_385039.jpg,18.390975999341975,0.5410615222409365,941.8522095064151,0.23587341958597197,674.9381630553131,51.25192167723186,9.855048303678164,213
Noisy_Pistachio_Image_Dataset_3_kirmizi 224.jpg,22.52010363950857,0.8523017275217873,363.97369444444445,0.19650253640261406,299.31592409996904,18.77991111111111,5.741007339784465,218
Noisy_Pokemon_7_nidoran-f_bw.png,17.066119541100917,0.8860595104410226,1277.81625,0.07015555640281712,1208.536060165895,34.560694444444444,6.708203932499369,169
Noisy_Pistachio_Image_Dataset_2_siirt (7).jpg,22.23248851346827,0.8401423262137856,388.8942388888889,0.20652940166884504,319.1374996863888,20.73443888888889,6.0994174895428985,217
Noisy_Pokemon_11_muk_bw.png,14.378420430280004,0.6841317932882537,2372.675347222222,0.2268767119619648,1942.0119732590667,89.80888888888889,10.871441270324631,162
Noisy_Sports_7_036_bw.jpg,18.444775093838967,0.5105400591429445,930.2567960778061,0.1559473746001956,602.8189139308555,73.53621247747152,11.953265886055117,201
Noisy_Pokemon_19_palkia.png,9.705215327449366,0.5143679077998317,6959.192152777778,0.22348170243556975,4937.921683984375,200.49151041666667,15.761683674941189,195
