SSIM,PSNR,MSE,Noise_Variance,Noise_Std,Entropy,Sharpness,Image_Name,Original_Image
0.2541998165533352,7.634529877526268,11210.56169616284,10811.601357733558,103.97885053093036,6.9838222565255474,3922.796538270746,4.jpg,4.jpg
0.30427807564839876,7.013254446651929,12934.656987404336,10028.637829508101,100.14308677840972,6.048827402082613,2157.0532214106347,5.jpg,5.jpg
0.45524867093659993,9.38635500737324,7489.362643494898,7488.654289920844,86.53701109884051,6.331123416764495,2789.4043156033204,2.jpg,2.jpg
0.05038508971778828,6.392374135344658,14922.546722204506,13418.359893487379,115.83764454393649,7.8700974437619475,1770.622287128628,3.jpg,3.jpg
0.27970699699700263,8.088619216836861,10097.606425382653,7530.682456552363,86.7795048185478,5.618979433602163,2490.3561856870797,1.jpg,1.jpg
0.1481133127848127,8.778619213667124,8614.269199085884,7446.376897139917,86.29239188445246,7.816902206882292,2569.1234041823295,4.jpg,4.jpg
0.42014538391034356,9.857371896777464,6719.596128295068,6714.96737591653,81.94490451465869,7.3254135956928845,2284.1941601305593,5.jpg,5.jpg
0.4032634138358188,8.538816233996464,9103.297532684948,9024.229629561043,94.99594533221428,6.345386402594593,1078.7713009120523,2.jpg,2.jpg
0.28135859263675816,8.071294325999753,10137.968284970239,8020.650371490963,89.55808378639509,7.252537588869344,1179.2411292825625,3.jpg,3.jpg
0.29013691472284653,9.083900345363752,8029.533721301021,5144.773103772333,71.72707371538542,5.934412182703623,5468.7885816416,1.jpg,1.jpg
