SSIM,PSNR,MSE,Noise_Variance,Noise_Std,Entropy,Sharpness,Image_Name,Original_Image
0.08339286978790147,7.849609922664806,10668.893222523384,10449.11389754538,102.22090734064817,7.673568243845674,4293.069898496515,4.jpg,4.jpg
0.10044840238872879,6.221076162267707,15522.895886479591,7318.1694032920705,85.54629976388266,7.650849332494467,627.1230287182485,5.jpg,5.jpg
0.07870446122991293,5.280347789722644,19277.272294855444,10273.666913236382,101.35909881819383,7.902478184409599,4661.574013146795,2.jpg,2.jpg
0.1157632165319693,6.2273905174830935,15500.343019238946,11517.083582930236,107.31767600414312,7.591598867297446,2253.948375822653,3.jpg,3.jpg
0.06097462955538709,8.226799421873093,9781.386472948554,6146.414353373403,78.39907112570533,7.715218523843933,3429.9051552815813,1.jpg,1.jpg
0.09448308314192688,7.989572258288912,10330.542649872448,10309.469153544798,101.53555610496649,7.83922917410058,3491.03612261879,4.jpg,4.jpg
0.06587873270478793,7.068046417434317,12772.494346566751,7383.050225129268,85.92467762598396,7.815514879712104,7560.1837029510725,5.jpg,5.jpg
0.10466822646665185,5.295375558959763,19210.68296928146,9155.800794801895,95.68594878456238,7.650184720658604,3222.316635131836,2.jpg,2.jpg
0.10062766873349945,7.243697375313957,12266.216431494473,12109.12642506769,110.04147593097655,7.751150823835262,4760.108441015623,3.jpg,3.jpg
0.24090552580106947,9.176437483428636,7860.254583864796,7561.5169982611815,86.95698360834041,7.850952341846791,2156.544005102041,1.jpg,1.jpg
