Name,PSNR,SSIM,MSE,Entropy_Diff,Noise_Variance,Sharpness,Spatial_Freq,Dynamic_Range,Majory
noisy_BSDS300_10_46076.jpg,21.66350061329943,0.3882047150804595,87.59945207608759,0.0810580063347181,12023.409934715122,624.8721741837479,10.42266636866234,255,False
noisy_BSDS300_11_66039.jpg,20.523382931612836,0.4118793434484236,96.46691839215204,0.1462673583876323,9084.86204129142,388.3266360011542,10.388550766868924,255,False
noisy_BSDS300_12_249087.jpg,20.78677242172475,0.5834915951611088,88.26301427236007,0.0255995929671684,11789.60210143693,1470.1944998637937,11.44232075758667,255,False
noisy_BSDS300_13_20008.jpg,22.206035608562335,0.4022619026158247,85.26819990371392,0.2276850369045817,11607.16125780046,385.9168190607336,10.860035305520162,255,False
noisy_BSDS300_14_42044.jpg,20.588872322790547,0.4041825798372271,100.60283504208738,0.7838105691045909,5907.438155694124,272.8737851309884,10.124819210470552,255,False
noisy_BSDS300_15_108070.jpg,19.681698833600393,0.4875806502356211,93.57027696280032,0.0706642446375429,9759.18230512912,763.4722918224376,11.501528274129589,255,False
noisy_BSDS300_16_87065.jpg,19.885437686944055,0.6599776714058222,91.10265693443264,0.0549771375774481,11516.698079587984,1678.0058473463075,12.3211123526996,255,True
noisy_BSDS300_17_143090.jpg,22.491515381646742,0.3844340095294692,86.21850894748091,0.043361113443284,10608.155617085617,239.1951289562436,10.55117062067422,255,False
noisy_BSDS300_18_117054.jpg,20.352009513058256,0.4747293990886814,89.3870311720779,0.0875729945561243,11496.50389432212,771.0523505485227,11.314165890911992,255,False
noisy_BSDS300_19_189080.jpg,21.598559565311277,0.4316971004722339,84.52273625170821,0.0177959706830712,12264.401617858934,1093.0941069229495,10.218869563691364,255,False
noisy_BSDS300_1_26031.jpg,15.939584932464411,0.4210561097698256,100.3223834906078,0.4229102791001136,9492.73127584466,3120.323026973667,11.938241865011795,255,False
noisy_BSDS300_20_42049.jpg,22.887308811135505,0.4045076038990141,81.9547628145759,0.2744524807665556,12079.102520513505,285.3029300343872,10.535425384546944,255,False
noisy_BSDS300_2_97033.jpg,19.669660395840683,0.4880583170690962,91.78084554720068,0.1288074291475309,12049.061082016926,2317.474722831546,11.08608539315721,255,False
noisy_BSDS300_3_15088.jpg,20.924329100410745,0.3438836050100584,89.814601805256,0.0399647311724349,11225.232240230478,241.70722865921803,10.972821925909903,255,False
noisy_BSDS300_4_176039.jpg,21.52130401533863,0.4316158052197736,88.61639928929648,0.0235075852522914,10963.354570016822,817.1812661982739,10.922044881931091,255,False
noisy_BSDS300_5_385039.jpg,20.10497795387069,0.4538038252560488,91.1723002657582,0.0270227629879329,10648.065827590166,1142.8881513600188,11.275899606076983,255,False
noisy_BSDS300_6_188005.jpg,22.09678346690498,0.4362170476252959,89.20295205341934,0.0111115193109609,10128.200524902955,229.56367010142512,10.796884710054556,255,False
noisy_BSDS300_7_25098.jpg,20.669177803429477,0.4907949342058581,93.3249784651654,0.0603602953790414,9975.060175983926,723.989410857168,10.986550751530393,255,True
noisy_BSDS300_8_101087.jpg,19.713374098463397,0.4448641724042763,93.86974177628385,1.0790528630549463,12467.40015007628,2805.989523362254,10.19679370725786,255,False
noisy_BSDS300_9_187003.jpg,20.697547412857897,0.5039840179755436,90.8784744485679,0.0474163021852165,10670.65356259374,907.6496090184924,11.19542151554323,255,False
noisy_Pistachio_Image_Dataset_10_siirt 380.jpg,20.462876550410996,0.1634565494668915,104.72814907407408,3.4187694473141854,5438.871812890733,24.77941992766975,5.0415083114942725,255,False
noisy_Pistachio_Image_Dataset_11_kirmizi 993.jpg,20.43177512149473,0.1466181549654507,105.42163518518518,3.622893907088626,5074.541663621058,23.064574714560184,4.912829690281178,255,False
noisy_Pistachio_Image_Dataset_12_kirmizi 843.jpg,20.389251550596093,0.1305180115764049,107.25006296296296,3.7600380011376258,2987.9863272367584,13.35743165301183,4.913756622461722,250,False
noisy_Pistachio_Image_Dataset_13_kirmizi 868.jpg,20.52024881153058,0.154899527972188,104.87997037037036,3.6205617963018097,5283.8112185990085,13.3778049979321,4.793934074359071,255,False
noisy_Pistachio_Image_Dataset_14_kirmizi 567.jpg,20.388851970539505,0.1324785582883851,106.78494166666668,3.763079816598986,4318.926809633231,13.265550656838997,4.698807241613648,255,False
noisy_Pistachio_Image_Dataset_15_kirmizi 1105.jpg,20.313596972629995,0.1418938965327983,107.20160277777778,3.677041872133376,5214.226619418931,55.42081929051184,4.770078220667272,255,False
noisy_Pistachio_Image_Dataset_16_siirt 651.jpg,20.733033180957637,0.1807886088703598,103.1297574074074,3.338888837320606,5966.229867638394,14.154545263731997,4.787545821508794,254,False
noisy_Pistachio_Image_Dataset_17_kirmizi 521.jpg,20.53974132389616,0.145060146391938,105.35735277777778,3.634007810767971,3799.893450055306,13.830994219881688,4.8115806376950845,255,False
noisy_Pistachio_Image_Dataset_18_kirmizi 1081.jpg,20.46426631551884,0.1658069611269516,104.5167175925926,3.444319125471132,5149.821666242586,52.11573325008745,5.088644591581619,255,False
noisy_Pistachio_Image_Dataset_19_kirmizi 56.jpg,20.513503459705227,0.1893248713713092,106.06957777777778,3.459081133897875,7212.8434247123405,50.31907765879115,4.8538656759198995,255,False
noisy_Pistachio_Image_Dataset_1_siirt 578.jpg,20.556615971682483,0.1557906612055943,104.7311,3.6263292060079007,5350.158363413938,12.870872970326644,4.783246139459966,253,False
