SSIM,PSNR,MSE,Noise_Variance,Noise_Std,Entropy,Sharpness,Image_Name,Original_Image
0.11775155001384344,8.273598344610274,9676.549585459185,8112.881141429045,90.07153346884378,6.6178694555211806,5692.440844852395,4.jpg,4.jpg
0.23478568752921664,7.963017732027585,10393.90128082483,7224.295359242601,84.9958549533011,7.3211717565802505,1476.6960729863533,5.jpg,5.jpg
0.03328283016466408,2.4691594818094345,36826.836415816324,11596.34368979243,107.68632081092022,5.650373156019035,746.854530177182,2.jpg,2.jpg
0.13448852279893003,7.273600552734988,12182.047977784863,10740.734758292956,103.63751617195848,7.482291810556731,1944.186918469182,3.jpg,3.jpg
0.03956092684909481,5.145291925032108,19886.170944940477,7018.496406322504,83.77646690045185,5.517961387839096,1242.5835365635412,1.jpg,1.jpg
0.1090100019963556,8.317123325687799,9580.055571056548,9552.895400635509,97.73891446417598,7.537455275612808,5423.983036751451,4.jpg,4.jpg
0.1252929847161479,7.609354734017617,11275.73569701318,9328.59988487734,96.58467727790645,7.724700765037547,1480.0732555190807,5.jpg,5.jpg
0.06617843249178014,3.2217961756038287,30967.114742772108,12193.15602881641,110.42262462383518,6.176759659240968,3178.543506188176,2.jpg,2.jpg
0.16926002155774192,8.48566981025448,9215.382792570153,8080.318939500927,89.89059427715965,7.857716807842574,1370.7123810344317,3.jpg,3.jpg
0.07764548396155391,7.066219655685291,12777.8679381909,4364.482253758887,66.06422824614609,7.106734563188303,4838.50854858087,1.jpg,1.jpg
