SSIM,PSNR,MSE,Noise_Variance,Noise_Std,Entropy,Sharpness,Image_Name,Original_Image
0.12148671027396551,8.190581524773506,9863.299220078656,9855.14988074033,99.27310754046299,7.858898455656781,2320.061525369475,4.jpg,4.jpg
0.0901138857169134,6.601519221391461,14220.944409013606,8391.860094558811,91.60709631114182,7.80328606578523,4359.985825250666,5.jpg,5.jpg
0.0706802545556851,4.941927190152394,20839.516654708757,10970.297712431659,104.73918900025748,7.885070446382943,5620.553668331971,2.jpg,2.jpg
0.05857720912025181,5.184840908570736,19705.899792729593,7445.107389823527,86.28503572360347,6.52041236413193,2157.686665856704,3.jpg,3.jpg
0.05922988222479072,6.628073523779662,14134.257805856718,8378.471011229416,91.5339882842948,7.1869197159838185,2610.370777188515,1.jpg,1.jpg
0.10339830997680192,9.40733700492071,7453.266674638606,7090.890551707641,84.20742575157871,7.638111124224663,3718.6975632492376,4.jpg,4.jpg
0.08278022650859442,5.7010580789207275,17497.441612191753,10774.64545392476,103.80098965773284,7.806569022825698,2348.675423427504,5.jpg,5.jpg
0.14027152491187522,5.79991361237016,17103.65783110119,12429.318441300165,111.48685322180444,7.79892978399839,4019.886388105435,2.jpg,2.jpg
0.11328888798802435,8.379054592945304,9444.41150483631,8306.32680231913,91.13905201569266,7.901042751532497,2122.0675610228905,3.jpg,3.jpg
0.06791449284296029,9.474140991113172,7339.4963993409865,6351.632724102966,79.69713121626754,7.8011760980047615,7353.553382672951,1.jpg,1.jpg
