Name,PSNR,SSIM,MSE,Entropy_Diff,Noise_Variance,Sharpness,Spatial_Freq,Dynamic_Range,Majory
noisy_BSDS300_10_46076.jpg,18.790946072258855,0.5590340262891613,99.42632495903524,0.3361225533455787,10187.719569908464,1.924598928407739,1.7129550938931624,192,False
noisy_BSDS300_11_66039.jpg,16.71987873578847,0.3188307990144665,112.7673870851441,0.3607993258545861,5725.248185670641,1.992819480361538,2.1963637975603287,206,False
noisy_BSDS300_12_249087.jpg,17.434925694916384,0.2522509259427149,101.97889262375244,0.509055982439695,9761.332947203313,1.9294002814923308,2.2661204267895836,181,False
noisy_BSDS300_13_20008.jpg,20.07314022884046,0.5776697344267357,98.731851909422,0.4012129308302103,9371.089373222045,1.897476896691165,1.485513539165615,160,False
noisy_BSDS300_14_42044.jpg,16.057013505087443,0.360926731539305,118.84481749902312,0.0992712601512071,3465.1243112214065,1.662765536728873,2.1118596982814757,174,False
noisy_BSDS300_15_108070.jpg,16.618256370465527,0.2347196304276088,109.084148850504,0.6701882192678354,5364.234033875782,1.7823372652539111,1.7884777040775752,173,False
noisy_BSDS300_16_87065.jpg,15.7592949972997,0.1520338751248247,102.10867805260328,0.9494283277261156,9481.649850533602,2.062065404082764,2.4101129766892697,178,False
noisy_BSDS300_17_143090.jpg,19.835520314948255,0.6581688843367312,93.15073520680996,0.5414431577756353,9657.458422264694,1.8799565037352104,1.8420890415706612,173,True
noisy_BSDS300_18_117054.jpg,16.963187962198756,0.3743029224684549,94.37740256431846,0.562460895101391,10749.740940328758,2.6024087760843497,2.5515509295219836,211,False
noisy_BSDS300_19_189080.jpg,17.954898043560995,0.6065580406946673,102.07553275777576,0.3711552418872097,10568.251315622549,1.905887871539031,2.5089928292799293,199,False
noisy_BSDS300_1_26031.jpg,13.176004890630251,0.177227800308501,113.6124355843982,0.0275900560584423,5219.375428466166,2.0188340332136314,2.4818679689093406,209,False
noisy_BSDS300_20_42049.jpg,18.380437511672277,0.6712113047634016,85.07314071800053,0.0867815912284362,9714.962090293431,1.822095173494101,2.437774042358411,190,False
noisy_BSDS300_2_97033.jpg,16.019947528719374,0.3014641739190204,104.0021804694702,0.2565593546873925,9246.813577051376,2.1140430509344696,2.8773707839985683,212,False
noisy_BSDS300_3_15088.jpg,19.996407222238176,0.4394501762937586,78.73907768300292,0.6521310085045906,12595.738778931996,1.6542573246240908,1.358907623413778,164,False
noisy_BSDS300_4_176039.jpg,18.295210596347744,0.5071242919349229,100.72068833751077,0.4775816411273572,9432.056228539836,2.654419306866052,2.215615889435876,193,False
noisy_BSDS300_5_385039.jpg,16.12980864153049,0.3424545271079831,106.9399658465079,0.4466304274282597,7667.764849357567,1.9625995381293804,2.7391381932331083,205,False
noisy_BSDS300_6_188005.jpg,19.37382687890726,0.4504618381429332,96.32108168556766,0.5294214058376614,8388.146137332657,1.888338284469441,1.710101143031242,169,False
noisy_BSDS300_7_25098.jpg,16.043716049992863,0.2728949058938446,105.06311703507966,0.340829713255343,8696.795975448176,2.4533368057059577,3.0359913815111206,223,False
noisy_BSDS300_8_101087.jpg,17.28029868935697,0.5430572420045862,100.16468589365786,0.7986888035092976,10314.959347608694,2.2372802061087937,2.372182368226134,208,False
noisy_BSDS300_9_187003.jpg,16.683507246267144,0.3334608826325038,106.03978385286796,0.563507375499559,8170.223110619418,1.957400938418627,1.9721198409399137,184,False
noisy_Pistachio_Image_Dataset_10_siirt 380.jpg,15.266453728779318,0.1639545740272205,120.96875462962964,2.983914807036221,5891.240600805365,1.187124072042181,1.51385559175708,206,False
noisy_Pistachio_Image_Dataset_11_kirmizi 993.jpg,15.208029952833195,0.1533498162533025,122.1983861111111,3.1317709414047297,5334.938315939671,1.1492546288451646,1.524525920528365,203,False
noisy_Pistachio_Image_Dataset_12_kirmizi 843.jpg,15.386465438145688,0.1356614351259181,120.58345,3.063248831385582,4683.484843339907,1.0720305492978397,1.3603394466722527,192,False
noisy_Pistachio_Image_Dataset_13_kirmizi 868.jpg,15.180037670879706,0.1658791555328042,123.53116388888888,3.141112688794568,5352.509199183087,1.1697759206172842,1.4573298837803306,201,False
noisy_Pistachio_Image_Dataset_14_kirmizi 567.jpg,15.206691993143613,0.1470753427662638,122.96992407407409,3.1575565078104812,4875.21969880482,1.0942777770987655,1.425108750120165,200,False
noisy_Pistachio_Image_Dataset_15_kirmizi 1105.jpg,15.042492836945993,0.1435064340544986,123.13393518518518,3.206741271936242,5008.429090925088,1.1413194444212964,1.550173916299486,212,False
noisy_Pistachio_Image_Dataset_16_siirt 651.jpg,15.545931388525316,0.2093301394559728,120.7397212962963,2.9266737642448253,6598.016090192708,1.2310166649639918,1.606303218434074,216,False
noisy_Pistachio_Image_Dataset_17_kirmizi 521.jpg,15.404982129394902,0.1737002722456397,119.4382425925926,3.112554583560853,5561.747504141886,1.1545370183899175,1.4659962360339298,201,False
noisy_Pistachio_Image_Dataset_18_kirmizi 1081.jpg,15.2513408729078,0.1578565308927542,119.83014166666666,3.0308394501384845,5815.454161866873,1.1932935080581275,1.5201052798159342,206,False
noisy_Pistachio_Image_Dataset_19_kirmizi 56.jpg,15.044140225793312,0.1948856156467546,123.9491175925926,3.21802571013743,5932.270579326845,1.2270101786805554,1.6868461293352743,214,False
noisy_Pistachio_Image_Dataset_1_siirt 578.jpg,15.121702102208369,0.1604436437303086,122.9769398148148,3.212409859950677,5395.037579850546,1.1837064774768515,1.489524521001077,206,False
noisy_Pistachio_Image_Dataset_20_kirmizi 349.jpg,15.270713284930268,0.154426706129995,124.5759648148148,3.08450447002065,4956.560839666498,1.0628370252109054,1.3716740108135153,192,False
noisy_Pistachio_Image_Dataset_2_siirt (7).jpg,15.515360073541324,0.1699291642303001,119.04416203703704,2.8327978098694255,6129.283394659772,1.1830120351620372,1.4958662314110027,203,False
noisy_Pistachio_Image_Dataset_3_kirmizi 224.jpg,15.53820436074929,0.2051662499588293,119.99836481481482,2.872371516287207,6163.335305090451,1.1288231354038063,1.4248515993011592,197,False
