Name,PSNR,SSIM,MSE,Entropy_Diff,Noise_Variance,Sharpness,Spatial_Freq,Dynamic_Range,Majory
noisy_BSDS300_10_46076.jpg,14.089703790797524,0.110495747029094,102.96132365291244,0.623187006695284,9309.51262136798,21226.477217322143,14.343449163071512,255,True
noisy_BSDS300_11_66039.jpg,14.309162808400542,0.1754768742792125,102.95676409695102,0.6024866563317994,8258.312547089492,16408.36831703021,14.343498290076274,255,True
noisy_BSDS300_12_249087.jpg,14.158411278344625,0.2244367155990737,103.35636643113278,0.1411540180769463,9245.884925978406,21687.601969475447,14.355597488670368,255,False
noisy_BSDS300_13_20008.jpg,14.650251219367776,0.1246533367074923,103.69029777440991,1.1134038662600083,9116.349927343785,19966.895453944268,14.40474648701468,255,False
noisy_BSDS300_14_42044.jpg,14.167090106234111,0.1573031589635129,103.0905348195068,2.157122623612832,7091.616891518696,13644.161954712385,14.246611985623208,255,True
noisy_BSDS300_15_108070.jpg,14.425896277924611,0.2484441943618084,103.6915024298202,0.6768122489829125,8524.426020732622,17989.589816888743,14.384210766933233,255,False
noisy_BSDS300_16_87065.jpg,14.36186582873161,0.3487799208247526,103.53399913212998,0.1747832994651901,9209.176538279857,21557.10480775819,14.408817575598436,255,True
noisy_BSDS300_17_143090.jpg,14.734769836207125,0.0887102274004099,103.59108857239698,0.356271213492076,8714.708469712165,17236.789660052964,14.38394024600248,255,False
noisy_BSDS300_18_117054.jpg,14.216943367960416,0.2289016237319583,103.21628961815878,0.0410347079803994,9260.837366943511,21806.581890609297,14.363085815505013,255,True
noisy_BSDS300_19_189080.jpg,13.75798873289403,0.1029094514166101,102.82861941740448,0.499133976981426,9305.06783495529,22064.21179972835,14.306081600885149,255,False
noisy_BSDS300_1_26031.jpg,13.05285635406472,0.3298368727007825,103.7467503448812,0.646630500185057,8548.904836968004,23223.609241701728,14.338223700046242,255,False
noisy_BSDS300_20_42049.jpg,14.582700708112997,0.1281919283029241,102.71037536458095,1.336678655244257,9590.104451423247,20836.828013040817,14.325735078734288,255,False
noisy_BSDS300_2_97033.jpg,13.364016208284164,0.2100559335289709,103.29470664050103,0.2389343116483226,9159.131263902282,23834.50160636232,14.292772823453763,255,False
noisy_BSDS300_3_15088.jpg,14.957000552015796,0.1680291540160393,103.58261496579252,0.8641500929594397,9257.794468483824,19272.99050725541,14.414057860110734,255,False
noisy_BSDS300_4_176039.jpg,14.425942784550202,0.1456433282227652,103.4414328059188,0.2943913169103451,9152.998062560244,19751.0399608354,14.373899512808428,255,True
noisy_BSDS300_5_385039.jpg,14.222727587972164,0.2134801948632716,103.3514377065779,0.3615853086543774,8966.735047472022,19858.180977440083,14.381032138454763,255,True
noisy_BSDS300_6_188005.jpg,14.676458791520297,0.1298107310905178,103.69936291431618,0.294587156630441,8654.70509552625,17264.655631008398,14.373100862809274,255,False
noisy_BSDS300_7_25098.jpg,14.439154832960169,0.2129111247586879,103.47425642752744,0.0807786442720424,8899.25698017024,18619.97898460695,14.369690268220369,255,False
noisy_BSDS300_8_101087.jpg,12.77326202519778,0.1289986474991759,104.3325949961464,1.497628280636759,8844.578044830178,27134.130316100196,14.278216799913062,255,False
noisy_BSDS300_9_187003.jpg,14.288945050542438,0.2189301397091339,103.47808196406328,0.2570431490743656,8957.495173323607,19699.142777701883,14.357810194331336,255,False
noisy_Pistachio_Image_Dataset_10_siirt 380.jpg,14.60470114507819,0.0555964290768227,110.22548796296296,4.762961851553684,5517.3771784626115,1887.241685887152,12.882029365699426,255,False
noisy_Pistachio_Image_Dataset_11_kirmizi 993.jpg,14.507267491405486,0.0478615666925233,110.78787037037036,4.992143028551805,4998.821453285924,1814.4957110902465,12.865017403329851,255,False
noisy_Pistachio_Image_Dataset_12_kirmizi 843.jpg,14.575943142160924,0.0417670706462615,111.12666388888888,5.1173238473002245,4024.135047545245,1379.726565925895,12.876228134583718,255,False
noisy_Pistachio_Image_Dataset_13_kirmizi 868.jpg,14.471992948588426,0.0450828103335554,111.08046296296295,5.006397734396,5065.165143565678,1853.4083361098071,12.83340506162698,255,False
noisy_Pistachio_Image_Dataset_14_kirmizi 567.jpg,14.441213453488286,0.0365402245538469,111.33759907407408,5.173004172661756,4505.991021728326,1751.9861334777695,12.863746817803246,255,False
noisy_Pistachio_Image_Dataset_15_kirmizi 1105.jpg,14.384495547922093,0.0460153904282876,111.58585648148149,5.047176201094813,4859.703461684987,1905.6724318073764,12.828856441475727,255,False
